ix,iy,x_m,y_m,depth_m
70,40,100.0,100.0,8.0
71,40,105.0,100.0,8.05
72,40,110.0,100.0,8.1
73,40,115.0,100.0,8.15
74,40,120.0,100.0,8.2
75,40,125.0,100.0,8.25
76,40,130.0,100.0,8.3
77,40,135.0,100.0,8.35
78,40,140.0,100.0,8.4
79,40,145.0,100.0,8.45
80,40,150.0,100.0,8.5
81,40,155.0,100.0,8.55
82,40,160.0,100.0,8.6
83,40,165.0,100.0,8.65
84,40,170.0,100.0,8.7
85,40,175.0,100.0,8.75
86,40,180.0,100.0,8.8
87,40,185.0,100.0,8.85
88,40,190.0,100.0,8.9
89,40,195.0,100.0,8.95
90,40,200.0,100.0,9.0
91,40,205.0,100.0,9.05
92,40,210.0,100.0,9.1
93,40,215.0,100.0,9.15
94,40,220.0,100.0,9.2
95,40,225.0,100.0,9.25
96,40,230.0,100.0,9.3
97,40,235.0,100.0,9.35
98,40,240.0,100.0,9.4
99,40,245.0,100.0,9.45
100,40,250.0,100.0,9.5
